Date;Time;Flagging;'U12_[V]';'U23_[V]';'U31_[V]';'IL1_[A]';'IL2_[A]';'IL3_[A]';'I_Neutral_[A]';'IL1_max_[A]';'IL2_max_[A]';'IL3_max_[A]';'I_Neutral_max_[A]';'IL1_min_[A]';'IL2_min_[A]';'IL3_min_[A]';'I_Neutral_min_[A]';'Pst_U12';'Pst_U23';'Pst_U31';'Plt_U12';'Plt_U23';'Plt_U31';'Unbalance_-_Voltage_(_Neg./Pos.)_[%]';'Unbalance_-_Current_(_Neg./Pos.)_[%]';'F_[Hz]';'P_total_min_[W]';'P_total_[W]';'P_total_[W]'_abs;'P_total_max_[W]';'S_total_min__[VA]';'S_total_[VA]';'S_total_max_[VA]';'PF_total';'PF_total'_abs;'cos(phi)';'tan(phi)';'QV_total_[Var]';'UL1_[V]';'UL2_[V]';'UL3_[V]';'UL1_max_[V]';'UL2_max_[V]';'UL3_max_[V]';'UL1_min_[V]';'UL2_min_[V]';'UL3_min_[V]';'Pst_UL1';'Pst_UL2';'Pst_UL3'
29.08.2021;00:50:00; ;414,537079;413,274567;413,990021;18,117729;16,094248;19,180157;1,955583;30,052156;33,364014;26,562668;12,181997;14,291442;11,726211;17,863998;1,098517;0,18136;0,154202;0,148437; ; ; ;0,174943;13,428741;50,023075;10888,77344;12127,33301;12127,33301;14623,02344;11353,12012;12564,8584;14895,77637;0,965179;0,965179;0,996989;-0,077777;-944,321228;239,491699;238,899734;238,578842;240,045715;239,60611;239,148163;238,846848;238,229446;237,949936;0,167258;0,17172;0,140772
29.08.2021;01:00:00; ;414,505524;413,267303;414,065796;16,762274;15,668298;19,902586;1,527919;27,641558;32,223297;31,427326;10,378495;13,3389;12,613211;18,369413;1,132063;0,17241;0,161344;0,179827; ; ; ;0,173338;14,937126;50,018486;10592,07617;11870,36523;11870,36523;14915,25586;11051,39356;12300,95898;15248,45703;0,964995;0,964995;0,998748;-0,050079;-595,073486;239,502289;238,887512;238,600021;240,215927;239,565857;239,211349;238,865417;238,088913;237,869553;0,176115;0,16306;0,172262
29.08.2021;01:10:00; ;414,423401;413,42099;413,802185;16,51445;14,570086;21,514578;6,281913;26,122185;22,114069;31,886234;10,021609;13,831164;10,697311;17,920961;1,268961;0,218772;0,217604;0,175082; ; ; ;0,141001;23,159386;49,988567;10764,61621;11826,41602;11826,41602;13827,01758;11215,30859;12254,6709;14142,25;0,965054;0,965054;0,99743;-0,071832;-850,511047;239,425461;238,931046;238,521454;240,199097;239,436646;239,083801;238,331329;236,266312;237,473679;0,18264;0,2483;0,173522
29.08.2021;01:20:00; ;414,500061;413,673676;414,363251;17,04714;15,1894;22,44347;5,615481;29,043257;25,026094;28,864889;8,301083;13,782992;10,581553;20,991148;1,149433;0,165659;0,159727;0,170875; ; ; ;0,117511;24,022984;50,000393;11418,58594;12260,91406;12260,91406;14868,77148;11907,79102;12725,95996;15218,61914;0,963457;0,963457;0,998372;-0,057128;-702,081421;239,650391;238,849915;238,898193;240,382965;239,492523;239,505981;238,492493;237,758148;237,595901;0,170283;0,160958;0,16511
29.08.2021;01:30:00; ;415,142395;414,283264;414,859497;19,348738;13,142907;22,034922;1,849142;34,262207;21,162718;29,826817;11,923965;16,089725;8,685506;19,496738;1,097232;0,095735;0,092409;0,091103; ; ; ;0,118761;29,451853;50,004974;11167,59375;12241,66602;12241,66602;15127,66309;11634,98047;12702,40332;15462,48731;0,963728;0,963728;0,997795;-0,066524;-815,801453;239,862076;239,367645;239,176544;240,347916;239,815125;239,737488;239,194916;238,644257;238,421173;0,094913;0,092978;0,091365
29.08.2021;01:40:00; ;415,563721;414,452057;414,835968;17,793875;14,547885;20,986448;2,30603;27,64933;23,334412;29,321863;11,742252;15,372853;10,543088;19,039511;1,512205;0,150438;0,16061;0,157598; ; ; ;0,157576;22,497606;49,999619;11187,68555;12089,01172;12089,01172;14758,53613;11574,06934;12490,16797;15091,7334;0,967882;0,967882;0,999469;-0,032598;-394,507355;239,963989;239,59938;239,167831;240,405167;240,158646;239,711044;239,384521;238,913773;238,390106;0,151697;0,154583;0,158424
29.08.2021;01:50:00; ;415,25705;414,169281;414,745819;20,488735;16,299374;21,448879;2,411592;33,851219;23,449938;29,876787;11,205021;14,881033;11,766898;18,431231;1,751021;0,2149;0,215531;0,145706; ; ; ;0,150709;24,62883;50,005962;10928,6582;13017,78125;13017,78125;15316,83789;11317,37695;13410,75684;15575,6416;0,970697;0,970697;0,999466;0,032707;426,214233;239,82338;239,339737;239,175812;240,476166;239,842575;239,75354;238,562836;236,310318;237,906433;0,158248;0,251772;0,156959
29.08.2021;02:00:00; ;415,543182;414,452393;415,024689;19,780279;13,495926;21,251772;1,864635;31,744669;21,660103;28,676313;10,404369;15,927037;9,029092;18,907173;1,387719;0,177555;0,183429;0,162585;0,174064;0,171258;0,152375;0,151146;33,722984;50,007523;10694,38477;12074,53516;12074,53516;14326,16211;11112,25293;12478,91309;14691,87891;0,967595;0,967595;0,999991;-0,004151;-50,184944;240,021118;239,474899;239,332169;240,704666;240,291046;239,932373;239,299927;238,679901;238,489731;0,16816;0,181785;0,171388
29.08.2021;02:10:00; ;415,833893;414,674072;415,022644;19,461531;13,461974;22,125704;1,466988;30,370325;20,498665;30,314133;10,730439;14,048903;9,055438;18,32473;1,065031;0,112086;0,107253;0,10381; ; ; ;0,16638;33,296989;49,961544;10724,75391;12247,55566;12247,55566;14094,67871;11161,35645;12641,10156;14551,81836;0,968868;0,968868;0,999852;0,017231;211,307053;240,098282;239,699356;239,324814;240,451508;240,132446;239,789551;239,594925;239,047318;238,786804;0,111921;0,108262;0,10424
29.08.2021;02:20:00; ;416,10907;414,705994;415,181;17,494705;15,693264;21,406937;1,363014;30,425999;32,08511;29,611042;10,788668;15,23356;11,827325;19,232479;1,001866;0,083219;0,079019;0,076814; ; ; ;0,198768;22,910927;49,993019;11228,54883;12318,45996;12318,45996;14913,54492;11639,875;12691,97559;15251,10742;0,970571;0,970571;0,999994;-0,003567;-43,988758;240,261047;239,778976;239,352173;240,67485;240,288025;239,849396;239,678268;238,911041;238,60408;0,082384;0,080646;0,077359
29.08.2021;02:30:00; ;415,832764;414,287079;415,220886;16,467314;15,656852;19,153364;1,687859;26,027061;22,396118;29,863558;11,220693;14,591251;10,938162;13,413319;1,293961;0,172716;0,17229;0,174738; ; ; ;0,214908;17,47229;49,99889;9273,621094;11484,08203;11484,08203;14674,7793;9886,399414;11907,74414;15055,25488;0,964421;0,964421;0,99977;-0,021448;-246,661179;240,252487;239,47229;239,289825;240,714218;240,025803;239,862076;239,461075;238,694717;238,518082;0,173541;0,171738;0,173084
29.08.2021;02:40:00; ;415,841583;414,421173;415,253784;17,684702;14,015502;14,296835;2,334355;30,910906;20,651318;22,109131;11,371284;13,232945;8,994877;11,701548;1,016569;0,196592;0,189681;0,187437; ; ; ;0,196958;22,880177;49,998402;8702,719727;10030,70215;10030,70215;13617,23047;9246,459961;10604,27832;13935,96191;0,945911;0,945911;0,99762;-0,06912;-694,495972;240,178299;239,574097;239,362061;240,859329;240,381058;239,950195;239,448166;238,682129;238,408035;0,189131;0,195671;0,185136
29.08.2021;02:50:00; ;416,225037;415,136963;415,936401;17,301031;13,547777;15,226291;3,539076;27,734135;22,350027;24,873489;8,812085;15,447287;9,677861;12,571548;1,411306;0,151246;0,173658;0,154698; ; ; ;0,152391;24,914146;50,011024;9026,09082;10056,58887;10056,58887;13435,05566;9698,829102;10651,56152;13842,75684;0,944142;0,944142;0,995264;-0,097668;-984,457825;240,493866;239,889206;239,763184;241,039063;240,461975;240,268661;239,755249;239,084854;239,084305;0,1508;0,169985;0,157432
29.08.2021;03:00:00; ;416,543396;414,995117;415,888184;17,786732;15,552623;21,656694;1,380126;31,845966;40,83601;29,993614;4,259216;14,424491;10,459141;14,781487;1,078073;0,120259;0,119447;0,123383; ; ; ;0,214023;22,408998;50,009102;9697,915039;12262,32227;12262,32227;17080,94141;10321,24023;12713,60547;17351,30078;0,964504;0,964504;0,998927;-0,046365;-569,477844;240,65863;239,902863;239,657501;241,343613;240,488708;240,271744;239,867599;239,309067;238,892532;0,125115;0,121928;0,117541
29.08.2021;03:10:00; ;416,105316;414,619659;415,013428;17,289101;16,26606;20,531693;1,550235;28,533382;28,082333;33,615517;6,809289;15,608256;12,494252;13,793961;1,253171;0,064302;0,061321;0,055575; ; ; ;0,214981;19,183176;49,994453;10190,25781;12075,94824;12075,94824;16844,97266;10631,22754;12460,32617;17106,54688;0,969152;0,969152;0,999954;-0,009581;-115,839287;240,253647;239,709702;239,279953;240,802155;240,188354;239,653839;239,832794;239,037308;238,890121;0,065483;0,063633;0,056471
29.08.2021;03:20:00; ;415,468262;413,993652;414,363129;16,884281;14,760355;22,81699;1,442016;26,587515;27,997574;36,894402;8,451048;12,090065;11,563198;12,239005;1,170358;0,122731;0,142611;0,141159; ; ; ;0,214546;21,15173;49,998989;9047,93457;12240,26758;12240,26758;16258,70215;9604,662109;12628,36621;16543,25586;0,969268;0,969268;0,999801;-0,019948;-244,489899;239,945526;239,33992;238,852478;240,565063;239,826691;239,346802;239,068375;238,519638;238,156189;0,132552;0,129377;0,143433
29.08.2021;03:30:00; ;415,547577;414,17157;414,786316;16,203121;13,207958;15,050015;1,467126;27,120325;20,26219;26,361629;4,97585;14,179457;8,903571;11,943897;1,193228;0,297792;0,196987;0,191189; ; ; ;0,191857;20,437113;50,004742;8834,114258;9764,947266;9764,947266;11663,66797;9433,243164;10310,75586;12013,02832;0,947064;0,947064;0,994381;-0,106462;-1041,310913;239,986023;239,459351;239,086365;240,435242;239,988846;239,657211;236,769974;236,249985;237,825272;0,24447;0,281031;0,135005
29.08.2021;03:40:00; ;415,483398;413,861969;414,646606;15,324047;14,242138;13,460271;1,666327;25,626961;21,623789;20,815388;7,926386;13,081516;8,778503;12,013099;1,232367;0,196439;0,174989;0,175025; ; ; ;0,225294;18,150215;49,995171;8081,378906;9215,741211;9215,741211;11317,62695;8975,248047;9913,915039;11814,19824;0,929576;0,929576;0,986267;-0,16746;-1546,456909;239,918411;239,364929;238,954163;240,487854;240,012497;239,67395;239,306396;238,503021;238,306335;0,183396;0,18695;0,172076
29.08.2021;03:50:00; ;415,522797;414,153259;414,728851;14,926827;13,220201;15,79161;1,480354;27,821943;21,941259;23,211668;7,43409;12,671026;8,182616;12,548697;1,161336;0,137951;0,13981;0,122057; ; ; ;0,191349;20,15888;49,999901;8036,204102;9482,246094;9482,246094;11816,14258;8982,767578;10113,13574;12213,50391;0,937617;0,937617;0,990181;-0,141175;-1341,234741;239,923157;239,501419;239,050797;240,469711;240,079407;239,600067;239,410431;238,877457;238,588898;0,130567;0,14143;0,127969
29.08.2021;04:00:00; ;415,521881;414,361145;414,719727;17,876146;12,744907;18,078865;1,574856;28,303078;20,575472;25,260477;2,026505;15,611517;10,031691;14,917427;1,242317;0,15973;0,160839;0,159354;0,174952;0,1561;0,150029;0,165842;32,429253;50,002174;9292,439453;10546,88086;10546,88086;12976,04395;9758,009766;11063,44336;13448,93457;0,953309;0,953309;1;-0,000274;-2,900598;239,909958;239,542618;239,139801;240,433609;239,949951;239,598373;239,227493;238,692001;238,325348;0,155908;0,161131;0,160666
29.08.2021;04:10:00; ;415,53772;414,354797;414,903595;19,681377;12,985386;16,043682;1,630354;32,142036;26,504456;25,268858;6,169207;16,037853;9,130364;13,481871;1,130237;0,142947;0,142471;0,128434; ; ; ;0,164336;31,394375;49,985371;9220,416016;10630,50781;10630,50781;13017,54004;9870,339844;11165,02148;13470,07129;0,952126;0,952126;0,999637;-0,026951;-287,095123;239,936737;239,548798;239,217545;240,31073;240,014893;239,635254;239,085007;238,581635;238,561371;0,134062;0,144699;0,134432
29.08.2021;04:20:00; ;415,254303;414,090851;414,563599;19,933437;12,946978;16,965403;1,719191;33,380554;19,423712;29,494345;10,444386;15,230441;8,971983;13,964145;1,18719;0,199445;0,202112;0,144237; ; ; ;0,163304;35,620243;50,004498;8971,450195;10674,01172;10674,01172;14197,65039;9600,505859;11222,17773;14635,76953;0,951153;0,951153;0,999979;-0,006503;-69,569008;239,738678;239,395523;239,057159;240,278885;239,881012;239,534439;238,83403;236,540268;237,967545;0,144045;0,23901;0,142501
29.08.2021;04:30:00; ;414,79071;413,889008;414,429901;19,566202;13,161041;14,991032;2,480856;31,597891;25,619049;24,58119;12,400648;15,067918;8,471878;12,642447;1,228748;0,192136;0,340388;0,179265; ; ; ;0,12476;34,827499;50,00296;8610,828125;10113,53516;10113,53516;14062,23828;9228,103516;10696,0293;14404,80371;0,945541;0,945541;0,999988;0,004803;48,705524;239,528885;239,180237;239,022049;240,049683;239,81633;239,531921;238,836136;236,383118;236,137741;0,175697;0,276352;0,281064
29.08.2021;04:40:00; ;414,505341;413,344452;413,973419;17,196001;14,042114;18,640182;1,854812;28,158398;28,853647;28,36257;11,286306;12,120995;10,326402;13,255811;0,954169;0,148235;0,150553;0,144402; ; ; ;0,16049;26,038128;49,994205;9194,229492;10873,24219;10873,24219;13807,7168;9732,670898;11391,5918;14152,85742;0,954497;0,954497;0,999967;0,008133;88,657227;239,423615;238,88533;238,677475;239,960922;239,535156;239,470505;238,5737;238,278961;237,9422;0,144638;0,150653;0,147127
29.08.2021;04:50:00; ;415,147095;413,651093;414,310486;16,141586;15,245726;15,838473;1,342602;27,970526;29,031542;22,919924;11,010953;12,765515;10,554074;13,344937;1,016002;0,124363;0,126166;0,118365; ; ; ;0,208279;17,265507;50,010681;8740,029297;10320,63867;10320,63867;12467,06836;9450,62793;10886,27637;12894,92969;0,948041;0,948041;0,999255;-0,038629;-399,470276;239,719437;239,185349;238,824646;240,233124;239,561752;239,241058;238,948257;238,353714;238,068054;0,120178;0,127137;0,121951
29.08.2021;05:00:00; ;415,150787;413,683319;414,47699;17,374912;12,423657;17,134857;1,709312;29,159157;26,515944;28,778149;11,824793;13,48447;8,587683;12,672804;1,224765;0,129955;0,13049;0,104195; ; ; ;0,203388;28,355869;50,006321;8613,955078;10161,54297;10161,54297;12072,13184;9396,612305;10756,13965;12484,68555;0,94472;0,94472;0,997124;-0,076011;-773,936035;239,795303;239,194473;238,856384;240,262695;239,553909;239,237396;239,094757;237,719635;238,071793;0,110276;0,145403;0,114721
29.08.2021;05:10:00; ;414,610931;413,219482;413,930634;18,686779;13,319519;14,794888;1,561388;30,964014;25,743963;22,757133;11,315554;14,630706;9,216808;11,478705;1,182638;0,179558;0,179769;0,164146; ; ; ;0,192793;29,969723;49,995834;8967,082031;10100,09082;10100,09082;13334,17285;9666,574219;10684,00391;13815,66406;0,945347;0,945347;0,998414;-0,056391;-570,680786;239,498016;238,91243;238,540741;239,98938;239,474045;239,044449;238,870834;238,114944;237,882416;0,165797;0,174668;0,174208
29.08.2021;05:20:00; ;415,583313;413,804535;414,941986;17,622698;15,230154;17,442774;1,569924;28,885176;22,290453;30,164726;11,552985;13,887876;9,977688;13,06731;1,105522;0,183152;0,193186;0,174514; ; ; ;0,247493;19,946804;50,002831;9193,723633;11106,96875;11106,96875;13322,52148;9728,374023;11527,44824;13745,58789;0,963524;0,963524;0,999996;0,002719;30,245306;240,008575;239,319595;239,11084;240,491043;239,890289;239,76741;239,266846;238,536209;238,230942;0,175695;0,192552;0,182006
29.08.2021;05:30:00; ;416,474548;414,611603;415,795471;14,722994;15,230085;16,098291;2,004099;32,9259;24,864719;26,690546;11,397042;10,94551;9,732779;12,524166;1,382679;0,154369;0,15397;0,164376; ; ; ;0,259501;14,360708;50,001694;8594,505859;10087,71973;10087,71973;11985,27637;9237,058594;10671,02539;12345,9834;0,945337;0,945337;0,990063;-0,142038;-1434,795166;240,473846;239,839417;239,597061;241,143524;240,584137;240,201141;239,09169;238,837921;238,808014;0,170323;0,151097;0,1479
29.08.2021;05:40:00; ;416,723358;415,023865;415,691254;15,867537;15,535703;19,276539;1,575963;26,94989;30,485172;32,138859;11,580669;13,61194;8,796739;13,89718;0,97072;0,086603;0,081735;0,083749; ; ; ;0,236439;21,794477;49,995834;8881,665039;11164,79883;11164,79883;15088,26465;9513,680664;11627,52441;15392,44141;0,960204;0,960204;0,994364;-0,106622;-1191,600342;240,473633;240,1418;239,61647;240,939178;240,563263;240,156204;239,888519;239,539841;238,99115;0,088736;0,08196;0,08237
29.08.2021;05:50:00; ;417,141266;415,284637;416,340881;17,175037;16,203762;15,871978;1,418253;27,901392;31,049963;27,206882;11,465876;15,122968;9,555683;13,10027;0,932082;0,159176;0,251834;0,282692; ; ; ;0,255739;18,968256;50,001446;8998,470703;10844,4668;10844,4668;14306,97852;9556,362305;11272,35059;14664,15723;0,962041;0,962041;0,998193;-0,060195;-653,52533;240,80542;240,243576;239,951584;241,267776;240,704559;240,44455;239,210556;239,033157;235,764206;0,179257;0,164436;0,324813
29.08.2021;06:00:00;X;416,800964;414,977081;416,315399;16,926443;16,415407;14,866711;2,136381;29,157852;25,43285;26,509115;12,156462;13,831006;10,219149;11,017002;1,390482;0,264901;2,348224;2,660968;0,160584;0,199706;0,169159;0,258873;15,863448;50,007214;9197,792969;10665,80566;10665,80566;13388,84766;9647,058594;11099,21777;13698,75684;0,960951;0,960951;0,998792;-0,049205;-525,465088;240,746841;239,96312;239,900497;241,365265;240,60881;240,561188;227,15213;230,832932;194,752731;1,065978;0,806151;3,299974
29.08.2021;06:10:00; ;416,649109;414,450958;416,277832;17,959442;20,987701;14,919888;2,876233;27,702614;36,358612;26,83798;12,675945;13,637271;12,756458;10,303193;1,939375;0,233333;0,153391;0,24624; ; ; ;0,323711;12,947255;49,990425;9723,520508;12128,88672;12128,88672;15520,07617;10301,50293;12602,55176;15822,375;0,962415;0,962415;0,995767;-0,092306;-1120,61084;240,70256;239,766327;239,729431;241,257538;240,329636;240,209824;237,115982;238,30481;238,516571;0,287799;0,161157;0,160783
29.08.2021;06:20:00; ;416,084686;414,606262;416,123901;18,873207;13,775818;16,13007;2,828916;33,827366;21,153093;23,239403;12,570238;15,147018;9,315146;13,121759;1,075589;0,176914;0,179249;0,170829; ; ; ;0,237568;21,708792;49,995792;9050,00293;10852,38672;10852,38672;13160,35156;9784,992188;11368,08203;13553,29004;0,954637;0,954637;0,991393;-0,132055;-1435,171753;240,427353;239,69191;239,742188;240,921967;240,318832;240,433685;239,689163;239,081863;238,958786;0,16932;0,177459;0,176651
29.08.2021;06:30:00; ;415,734406;414,242249;415,537201;19,562757;13,925259;17,976812;1,681384;34,543621;25,941732;29,380428;11,268734;14,159983;8,093217;13,38314;0,964647;0,07846;0,077647;0,070117; ; ; ;0,225061;25,450695;50,002045;9229,513672;11411,2002;11411,2002;14166,27441;9695,422852;11767,33398;14411,59863;0,969735;0,969735;0,995391;-0,096342;-1100,464722;240,160278;239,44545;239,498398;240,642242;240,003296;240,018112;239,458099;238,737686;238,943893;0,080653;0,078654;0,071282
29.08.2021;06:40:00; ;414,487762;413,337311;414,375916;30,86517;14,420925;21,486216;1,492023;49,939644;30,471237;34,542286;11,103007;18,990763;7,950396;13,07908;0,934338;0,141861;0,148154;0,137294; ; ; ;0,176608;34,243435;50,00029;11102,77734;15005,39063;15005,39063;18974,00195;11444,79297;15236,06445;19129,10547;0,98486;0,98486;0,997447;-0,071586;-1074,861206;239,383423;238,956024;238,848801;239,997589;239,387314;239,565781;238,435196;238,02858;238,017746;0,135981;0,146576;0,143871
29.08.2021;06:50:00; ;413,606262;411,954102;413,444824;26,360926;24,421677;22,471867;1,624843;37,139732;38,357708;31,910849;11,929759;20,500732;10,739374;14,834891;1,096228;0,183387;0,185531;0,170261; ; ; ;0,25442;11,631599;49,994869;11747,26563;16869,85547;16869,85547;20701,92969;11993,83301;17074,53711;20831,9707;0,988012;0,988012;0,99762;-0,06911;-1166,413574;238,96579;238,150101;238,226044;239,504105;238,951935;238,933533;238,383316;237,465714;237,400116;0,170398;0,185398;0,17835
29.08.2021;07:00:00; ;413,641968;412,155884;413,440308;24,793182;14,939997;19,99457;1,628823;39,339725;28,873186;30,211174;11,653791;13,447007;10,476381;14,644467;1,075771;0,16371;0,162405;0,166442; ; ; ;0,225282;30,767784;49,995552;9923,679688;13425,60645;13425,60645;18024,03906;10171,21777;13629,89551;18165,29492;0,985012;0,985012;0,999988;0,00485;65,164139;238,960205;238,268692;238,246933;239,511063;238,918518;238,768127;238,121658;237,540771;237,34874;0,16733;0,161215;0,16076
29.08.2021;07:10:00; ;413,035217;411,431;412,766876;19,412739;17,671568;17,400604;2,76172;31,285795;31,741213;25,516102;12,641656;14,161278;10,561396;13,905204;1,609118;0,183637;0,175325;0,167973; ; ; ;0,240674;20,717339;50,022587;9521,425781;12152,42969;12152,42969;15691,04297;9799,905273;12361,86914;15886,72852;0,983058;0,983058;0,999814;0,019296;234,685699;238,566208;237,828094;237,92482;239,343597;238,748718;238,72261;237,780319;237,006668;237,270355;0,175911;0,179818;0,168082
29.08.2021;07:20:00; ;412,389221;410,955292;412,278931;19,039009;13,044306;18,519474;3,0149;30,378796;24,797913;27,195738;13,047667;15,163678;9,086325;14,72793;2,350979;0,090514;0,087253;0,086612; ; ; ;0,223571;33,424633;50,007473;9701,599609;11153,90625;11153,90625;14138,14453;9970,337891;11400,35254;14333,80176;0,978383;0,978383;0,99962;0,027576;307,90509;238,27774;237,506912;237,604782;238,693039;238,091644;238,034698;237,669846;236,914124;236,876999;0,091851;0,088654;0,085687
29.08.2021;07:30:00; ;414,497498;412,925659;414,120117;18,127817;12,001604;22,093708;1,971804;31,043962;35,901917;31,087248;11,393444;13,01887;7,554387;15,237389;1,132659;0,192265;0,187978;0,185136; ; ; ;0,229229;34,589142;49,999817;9617,261719;11727,25781;11727,25781;15541,89648;9855,697266;11932,77344;15691,64453;0,982777;0,982777;0,999704;-0,024354;-285,871521;239,450394;238,705078;238,651382;241,101807;240,191315;240,108826;237,789429;236,901184;236,924469;0,189649;0,188813;0,18553
29.08.2021;07:40:00; ;417,428802;416,255402;417,682556;21,940729;13,480662;17,24585;2,416971;33,866455;26,688162;27,43079;12,720527;13,748684;7,671237;11,354724;1,485151;0,181291;0,18321;0,180046; ; ; ;0,21088;32,066471;49,991268;8712,276367;11731,22754;11731,22754;15720,04004;9009,142578;11928,74219;15840,55273;0,983442;0,983442;0,999375;-0,035386;-415,49057;241,245728;240,463409;240,769577;242,882187;241,990021;242,352737;239,343689;238,878891;238,969315;0,182568;0,18211;0,18061
29.08.2021;07:50:00; ;418,674774;417,219727;418,787933;25,888103;24,475248;23,891939;2,620591;42,876396;46,513405;36,050327;12,501473;21,500757;9,148555;11,973558;1,351831;0,17478;0,156814;0,154191; ; ; ;0,241402;14,556688;49,98917;11583,79883;16830,77148;16830,77148;24446,45117;11770,84766;17037,8418;24641,95117;0,987846;0,987846;0,999386;-0,035066;-590,473572;241,922211;241,112427;241,358047;242,517303;241,85817;242,034378;241,26152;240,191376;240,469803;0,162401;0,167787;0,151856
29.08.2021;08:00:00; ;418,460449;417,382721;418,951813;27,746658;20,843948;20,169127;2,98675;45,973301;34,836433;33,305973;13,537324;22,164871;9,207654;13,450837;1,915777;0,163008;0,147272;0,140541;0,183552;0,999952;1,132812;0,221965;21,743973;49,997112;11080,26563;15537,06641;15537,06641;21318,52734;11385,7627;15743,875;21464,31445;0,986864;0,986864;0,998304;-0,058317;-906,599915;241,842911;241,144104;241,471161;242,397766;241,609253;242,088867;241,13298;240,456192;240,715622;0,153907;0,156145;0,137026
29.08.2021;08:10:00; ;418,307831;416,647339;418,82901;24,222033;24,050201;20,520912;7,125106;37,770794;43,749062;33,217663;15,343827;19,900639;8,725143;14,898259;2,808229;0,10344;0,100896;0,100549; ; ; ;0,315333;9,6887;50,019005;10598,8457;15613,05957;15613,05957;20920,28125;11015,55664;15917,10449;21118,27734;0,980898;0,980898;0,993451;-0,115015;-1796,70874;241,857788;240,758087;241,258621;242,36824;241,429062;241,719421;240,986511;239,429535;239,973312;0,104047;0,102181;0,099456
29.08.2021;08:20:00; ;417,434509;415,361267;417,701843;28,591402;24,336966;21,835894;10,553432;45,623951;39,193615;36,254311;19,610651;21,122704;16,948719;14,003229;2,929435;0,156313;0,154323;0,152417; ; ; ;0,355187;16,319729;50,00737;13936,51465;17072,31836;17072,31836;21652,30078;14157,44238;17298,87305;21868,24414;0,986903;0,986903;0,996603;-0,082637;-1411,683838;241,257919;240,121155;240,598602;241,883728;240,722168;241,436386;240,563919;239,209213;239,748672;0,153872;0,154615;0,152938
29.08.2021;08:30:00; ;417,531372;415,367706;416,979706;23,568007;24,481039;18,099211;7,966618;40,437927;41,048298;34,077755;14,699318;19,288883;11,233208;13,767183;1,798731;0,096633;0,095168;0,091315; ; ; ;0,311649;11,915871;50,005539;12797,0957;15236,67188;15236,67188;18601,71484;13213,94434;15475,80664;18781,56641;0,984548;0,984548;0,994489;-0,105419;-1607,314331;241,121536;240,281937;240,21637;241,774689;240,9785;240,817734;240,155533;239,407013;239,242218;0,096132;0,095516;0,090747
29.08.2021;08:40:00; ;416,123688;414,427704;416,110504;32,194443;18,316912;18,473818;7,982319;57,375408;34,429813;24,288599;16,499325;16,613657;10,178322;13,947923;1,210587;0,158503;0,147167;0,147653; ; ; ;0,271146;28,364706;49,997303;12263,46582;15791,46875;15791,46875;21608,05273;12415,01758;15930,06836;21716,17188;0,9913;0,9913;0,999105;-0,042332;-669,040833;240,437088;239,608337;239,71608;241,302292;240,481781;240,277634;239,496277;238,818436;238,891815;0,157404;0,150861;0,146065
29.08.2021;08:50:00; ;416,390442;414,424042;416,511658;23,305729;19,488811;14,805634;8,122705;39,017879;35,788944;23,207573;16,492548;14,203878;9,935782;10,528053;1,103252;0,153255;0,164814;0,154071; ; ; ;0,325312;24,219572;49,999554;9316,611328;12937,57227;12937,57227;17034,05469;9574,431641;13199,73145;17229,06445;0,980139;0,980139;0,997218;-0,074753;-967,78595;240,681564;239,541031;239,92363;241,254929;240,308365;240,727661;240,002701;238,754074;239,109833;0,150638;0,158822;0,153463
29.08.2021;09:00:00; ;415,769958;414,612854;415,878906;32,476421;17,914103;24,014929;7,480765;53,570705;35,999256;39,536648;15,392501;14,037683;8,227567;11,343987;1,100005;0,151585;0,143395;0,132441; ; ; ;0,195093;29,91713;49,995045;11779,01172;16758,36328;16758,36328;23700,09766;12009,52734;16949,51367;23780,1875;0,988722;0,988722;0,999318;-0,036943;-619,524719;240,21463;239,622818;239,693573;240,829514;240,226349;240,26828;239,536819;238,83696;238,639008;0,142264;0,150592;0,131454
29.08.2021;09:10:00; ;415,39444;413,53479;414,823395;28,555264;20,846931;24,851099;7,230196;44,885708;46,182209;38,184956;19,954132;17,597151;10,779404;18,661169;0,738736;0,177272;0,157245;0,154346; ; ; ;0,265435;20,843407;49,996479;12833,25391;16987,37891;16987,37891;21882,49219;13003,92969;17174,09766;21998,4668;0,989128;0,989128;0,998788;-0,049276;-837,671631;239,823608;239,233521;239,026245;240,554916;240,02533;239,680405;238,961273;238,357925;238,186462;0,164745;0,169098;0,152169
29.08.2021;09:20:00; ;413,391022;412,06427;413,387024;34,576504;19,970438;25,85404;4,272703;48,87323;38,178604;38,257893;14,280741;22,003773;9,737789;19,584837;1,711074;0,177277;0,249211;0,233888; ; ; ;0,213713;25,644503;49,992817;13346,86133;18364,86328;18364,86328;24229,57422;13530,41113;18584,54492;24376,27734;0,988179;0,988179;0,99785;-0,065673;-1206,52356;238,841644;238,188293;238,217651;239,635986;239,416855;239,037048;237,473175;236,71286;234,502823;0,185534;0,198049;0,273017
