Date;Time;Flagging;'THD12_[%]';'THD23_[%]';'THD31_[%]';'H1_UL1_[%]';'H1_UL2_[%]';'H1_UL3_[%]';'H2_UL1_[%]';'H2_UL2_[%]';'H4_UL2_[%]';'H4_UL3_[%]';'H5_UL1_[%]';'H5_UL2_[%]';'H5_UL3_[%]';'H6_UL1_[%]';'H6_UL2_[%]';'H6_UL3_[%]';'H7_UL1_[%]'
17.08.2021;08:20:00;X;0,650191;0,670345;0,611072;63,629005;63,629005;63,629005;0,136095;0,194688;0,068223;0,064011;0,393873;0,376388;0,384142;0,025974;0,04308;0,035438;0,380548
17.08.2021;08:30:00; ;1,520332;1,474027;1,392852;100;100;100;0,104127;0,159049;0,066565;0,058487;1,256783;1,081798;1,043675;0,026303;0,042512;0,042358;0,681707
17.08.2021;08:40:00; ;1,568473;1,499316;1,447531;100;100;100;0,143495;0,186788;0,073917;0,049954;1,329446;1,163712;1,134443;0,041919;0,05211;0,028312;0,675421
17.08.2021;08:50:00; ;1,688399;1,626455;1,483615;100;100;100;0,161703;0,170707;0,064444;0,051108;1,37618;1,265105;1,128092;0,045559;0,045071;0,034879;0,703223
17.08.2021;09:00:00; ;1,70084;1,638472;1,5258;100;100;100;0,195413;0,164696;0,064872;0,042021;1,388402;1,287991;1,203361;0,050058;0,044168;0,035079;0,739203
17.08.2021;09:10:00; ;1,613821;1,590294;1,484307;100;100;100;0,190489;0,123322;0,04361;0,065927;1,340165;1,287153;1,213236;0,051803;0,028489;0,045812;0,67209
17.08.2021;09:20:00; ;1,659871;1,605191;1,485156;100;100;100;0,170137;0,189683;0,069526;0,04727;1,337326;1,274514;1,235831;0,047139;0,051684;0,029332;0,738848
17.08.2021;09:30:00; ;1,586218;1,544707;1,466821;100;100;100;0,165594;0,127202;0,046472;0,070503;1,294792;1,226921;1,22058;0,043242;0,037735;0,045695;0,714282
17.08.2021;09:40:00; ;1,52582;1,528459;1,433011;100;100;100;0,134185;0,189027;0,072845;0,054758;1,241844;1,198759;1,210398;0,040458;0,05172;0,034781;0,693141
17.08.2021;09:50:00; ;1,527914;1,505994;1,351055;100;100;100;0,161826;0,177509;0,069898;0,057694;1,215948;1,204489;1,135549;0,040366;0,048424;0,038961;0,671225
17.08.2021;10:00:00; ;1,566921;1,588637;1,461588;100;100;100;0,157238;0,153862;0,060398;0,053869;1,291823;1,29592;1,239307;0,038203;0,04672;0,038585;0,672573
17.08.2021;10:10:00; ;1,545863;1,575043;1,448268;100;100;100;0,150988;0,173308;0,067244;0,052757;1,261318;1,285437;1,243641;0,045597;0,048519;0,034255;0,679014
17.08.2021;10:20:00; ;1,559009;1,488078;1,46745;100;100;100;0,197191;0,132523;0,049763;0,05514;1,294055;1,21971;1,181483;0,054339;0,031666;0,047428;0,689205
17.08.2021;10:30:00; ;1,485792;1,500094;1,404563;100;100;100;0,11707;0,158153;0,064891;0,067098;1,203069;1,186779;1,143126;0,032589;0,045498;0,048951;0,70944
17.08.2021;10:40:00; ;1,536078;1,508456;1,366746;100;100;100;0,171089;0,113042;0,041942;0,055024;1,253641;1,299479;1,148172;0,046033;0,029087;0,040427;0,610666
17.08.2021;10:50:00; ;1,574993;1,538254;1,397119;100;100;100;0,105679;0,123467;0,049153;0,054687;1,307351;1,298124;1,177074;0,028666;0,038674;0,041447;0,611729
17.08.2021;11:00:00; ;1,469345;1,418233;1,347932;100;100;100;0,051143;0,069044;0,028875;0,028937;1,231718;1,12349;1,075019;0,018535;0,021725;0,027702;0,61079
17.08.2021;11:10:00; ;1,61085;1,541921;1,408499;100;100;100;0,105894;0,162289;0,066035;0,045796;1,34021;1,299675;1,157114;0,03714;0,047243;0,032199;0,610608
17.08.2021;11:20:00; ;1,629047;1,547599;1,421283;100;100;100;0,141727;0,142266;0,054277;0,053218;1,338906;1,326254;1,168979;0,040672;0,040342;0,041249;0,654075
17.08.2021;11:30:00; ;1,582585;1,581474;1,36852;100;100;100;0,14438;0,112792;0,042184;0,062803;1,279336;1,315754;1,171385;0,039994;0,03376;0,048173;0,651048
17.08.2021;11:40:00; ;1,646533;1,594688;1,423515;100;100;100;0,185355;0,132017;0,048009;0,059083;1,339528;1,268119;1,157126;0,050074;0,032289;0,043156;0,672737
17.08.2021;11:50:00; ;1,601047;1,590542;1,391963;100;100;100;0,133521;0,128343;0,049201;0,054037;1,254679;1,237715;1,136199;0,035388;0,038763;0,040418;0,73181
17.08.2021;12:00:00; ;1,592462;1,580808;1,433652;100;100;100;0,162135;0,153388;0,056089;0,055618;1,258371;1,189486;1,133695;0,046193;0,041083;0,040516;0,774983
17.08.2021;12:10:00; ;1,60389;1,530861;1,440388;100;100;100;0,116107;0,105628;0,041093;0,046764;1,253161;1,141245;1,114012;0,034844;0,028851;0,030941;0,861998
17.08.2021;12:20:00; ;1,66859;1,649631;1,450489;100;100;100;0,128262;0,158404;0,06481;0,058657;1,315766;1,261494;1,149091;0,035702;0,043854;0,042397;0,802181
17.08.2021;12:30:00; ;1,649107;1,658694;1,481483;100;100;100;0,130521;0,181134;0,069662;0,050131;1,328381;1,2674;1,191589;0,04348;0,050884;0,033625;0,803246
17.08.2021;12:40:00; ;1,575158;1,644308;1,451806;100;100;100;0,139204;0,161789;0,060249;0,042074;1,299197;1,260716;1,22525;0,039194;0,044956;0,031366;0,706459
17.08.2021;12:50:00; ;1,558268;1,589524;1,426245;100;100;100;0,140983;0,118964;0,044087;0,065744;1,290485;1,207745;1,138546;0,037166;0,035738;0,048119;0,685243
17.08.2021;13:00:00; ;1,506155;1,538199;1,369194;100;100;100;0,109908;0,128147;0,050753;0,057253;1,253066;1,142168;1,092273;0,029155;0,039141;0,043768;0,639031
17.08.2021;13:10:00; ;1,56174;1,558645;1,418571;100;100;100;0,115798;0,137324;0,055235;0,060371;1,327356;1,196641;1,114233;0,03043;0,041737;0,042035;0,654774
17.08.2021;13:20:00; ;1,581808;1,53188;1,401431;100;100;100;0,147053;0,133544;0,05106;0,050778;1,373168;1,229376;1,126422;0,04073;0,036804;0,036645;0,58602
17.08.2021;13:30:00; ;1,538102;1,504726;1,389139;100;100;100;0,137447;0,097906;0,034164;0,053213;1,374977;1,220082;1,152263;0,038819;0,02779;0,037541;0,513136
17.08.2021;13:40:00; ;1,456244;1,523716;1,344282;100;100;100;0,137982;0,167201;0,062205;0,040754;1,222321;1,163039;1,138961;0,04116;0,04471;0,027492;0,570283
17.08.2021;13:50:00; ;1,550284;1,69137;1,505149;100;100;100;0,16835;0,125548;0,044168;0,058988;1,250478;1,178926;1,223214;0,047557;0,033201;0,037934;0,741916
17.08.2021;14:00:00; ;1,654488;1,829709;1,55538;100;100;100;0,132891;0,175289;0,067202;0,053569;1,296329;1,297569;1,326542;0,03939;0,048575;0,032645;0,800693
17.08.2021;14:10:00; ;1,553062;1,69752;1,551839;100;100;100;0,168808;0,125933;0,044481;0,051564;1,283028;1,198819;1,295835;0,04554;0,032441;0,037717;0,737763
17.08.2021;14:20:00; ;1,584571;1,642294;1,473393;100;100;100;0,176026;0,155789;0,060703;0,037024;1,264221;1,194433;1,211815;0,046311;0,043276;0,031664;0,735491
17.08.2021;14:30:00; ;1,541261;1,682718;1,396019;100;100;100;0,106982;0,135318;0,054657;0,057688;1,177359;1,098135;1,121899;0,027945;0,041408;0,042964;0,727696
17.08.2021;14:40:00; ;1,092846;1,335275;1,221848;100;100;100;0,068695;0,043275;0,014362;0,030297;0,805056;0,69199;0,822181;0,020491;0,015022;0,023928;0,635306
17.08.2021;14:50:00; ;1,072845;1,425278;1,365434;100;100;100;0,070362;0,081168;0,030703;0,036687;0,83013;0,698184;0,82799;0,028004;0,021087;0,02678;0,624569
17.08.2021;15:00:00; ;1,025048;1,274692;1,223914;100;100;100;0,071424;0,079665;0,030289;0,020716;0,687598;0,626392;0,72639;0,023487;0,021268;0,016971;0,664825
17.08.2021;15:10:00; ;1,089087;1,353493;1,286919;100;100;100;0,084319;0,063243;0,023937;0,019169;0,770272;0,679699;0,817491;0,026884;0,016831;0,019852;0,660958
17.08.2021;15:20:00; ;1,070867;1,344545;1,285159;100;100;100;0,07614;0,093428;0,03607;0,040566;0,750918;0,655856;0,817674;0,020218;0,024741;0,029876;0,667897
17.08.2021;15:30:00; ;1,064134;1,282456;1,314186;100;100;100;0,039172;0,061185;0,024954;0,022677;0,819342;0,707869;0,815712;0,016344;0,016171;0,017809;0,610231
17.08.2021;15:40:00; ;1,202557;1,349417;1,324616;100;100;100;0,101036;0,071578;0,023606;0,046044;0,797598;0,670581;0,789706;0,025839;0,022145;0,031376;0,768327
17.08.2021;15:50:00; ;1,069211;1,097097;1,121082;100;100;100;0,056987;0,073383;0,027117;0,018431;0,726639;0,61631;0,709068;0,018986;0,028271;0,016184;0,648206
17.08.2021;16:00:00; ;1,034869;1,092226;1,160671;100;100;100;0,035126;0,037897;0,014899;0,021819;0,75928;0,67243;0,699123;0,018709;0,017179;0,020306;0,562788
17.08.2021;16:10:00;X;1,046409;1,14214;1,109541;100;100;100;0,077882;0,10934;0,042276;0,030391;0,700225;0,638001;0,697931;0,02433;0,035669;0,022281;0,638958
17.08.2021;16:20:00; ;1,077698;1,104225;1,136692;100;100;100;0,060758;0,048468;0,018333;0,030936;0,834775;0,71885;0,724532;0,022314;0,022439;0,025268;0,531665
17.08.2021;16:30:00; ;1,033636;1,050668;1,16188;100;100;100;0,038643;0,03113;0,0123;0,020223;0,793416;0,67464;0,663636;0,023732;0,014167;0,018096;0,532201
17.08.2021;16:40:00;X;1,077808;1,140007;1,15432;100;100;100;0,099401;0,086228;0,033315;0,022378;0,80377;0,71332;0,74946;0,034171;0,026257;0,019909;0,57858
17.08.2021;16:50:00; ;0,992964;1,014612;1,075088;100;100;100;0,043206;0,050095;0,020418;0,011317;0,760844;0,6441;0,676333;0,022056;0,018914;0,012638;0,540502
17.08.2021;17:00:00; ;1,005457;1,028234;1,085484;100;100;100;0,026666;0,042476;0,018476;0,017226;0,734059;0,632023;0,673524;0,018491;0,018372;0,018258;0,57364
17.08.2021;17:10:00; ;1,051057;1,068542;1,08875;100;100;100;0,044202;0,073304;0,029432;0,022403;0,739558;0,66069;0,671711;0,019891;0,025646;0,018783;0,594294
17.08.2021;17:20:00; ;0,907339;0,923437;0,976672;100;100;100;0,043724;0,044261;0,018731;0,008654;0,650439;0,583006;0,594648;0,02154;0,019086;0,012359;0,545205
17.08.2021;17:30:00;X;0,908753;0,968955;1,005718;100;100;100;0,059753;0,092479;0,037281;0,033026;0,659163;0,587654;0,658687;0,021791;0,028518;0,023239;0,573159
17.08.2021;17:40:00; ;0,87542;0,942281;1,007925;100;100;100;0,039277;0,033371;0,011117;0,019797;0,664902;0,576298;0,650538;0,019916;0,013323;0,01578;0,546877
17.08.2021;17:50:00; ;0,892744;0,954587;1,060531;100;100;100;0,035433;0,027127;0,011095;0,017234;0,671263;0,555937;0,650642;0,015975;0,011119;0,011563;0,584581
17.08.2021;18:00:00; ;0,866143;0,920999;0,98729;100;100;100;0,041569;0,071946;0,029359;0,023419;0,664881;0,565994;0,674377;0,013822;0,019339;0,016134;0,530772
17.08.2021;18:10:00; ;0,877596;0,915635;1,002039;100;100;100;0,054406;0,068429;0,030034;0,036256;0,679442;0,581912;0,696589;0,019284;0,020259;0,022757;0,508378
17.08.2021;18:20:00;X;0,86188;0,856027;0,950887;86,554451;86,554451;86,554451;0,126773;0,164891;0,065718;0,045595;0,645988;0,53389;0,590019;0,029343;0,046222;0,028024;0,482271
17.08.2021;18:30:00;X;1,508677;1,514003;1,529401;74,408783;74,408783;74,408783;0,219008;0,245597;0,074038;0,063783;1,379159;1,385214;1,373063;0,059553;0,051328;0,066466;0,539793
17.08.2021;18:40:00; ;1,985344;2,002995;2,053119;100;100;100;0,013879;0,015514;0,011807;0,010975;1,846761;1,867585;1,880807;0,01492;0,014273;0,011432;0,709566
17.08.2021;18:50:00; ;1,971523;2,006497;2,071627;100;100;100;0,012755;0,016446;0,010653;0,013755;1,855471;1,843798;1,898013;0,015361;0,01533;0,007945;0,721091
17.08.2021;19:00:00; ;1,980771;2,032538;2,07861;100;100;100;0,013542;0,015481;0,00864;0,010175;1,851851;1,869021;1,909981;0,015553;0,010692;0,008014;0,728407
17.08.2021;19:10:00; ;1,888173;1,9439;1,967884;100;100;100;0,014455;0,020474;0,020378;0,009988;1,761972;1,80586;1,81693;0,017438;0,011124;0,011543;0,674855
17.08.2021;19:20:00; ;1,861643;1,912924;1,929113;100;100;100;0,014713;0,020809;0,021152;0,011019;1,717544;1,775296;1,782812;0,017665;0,009824;0,013757;0,678183
17.08.2021;19:30:00; ;1,898784;1,922199;1,961784;100;100;100;0,012603;0,02057;0,024076;0,009981;1,763808;1,804092;1,806803;0,011154;0,009555;0,013735;0,674674
17.08.2021;19:40:00; ;1,985479;2,035407;2,061278;100;100;100;0,013333;0,01759;0,024409;0,009168;1,862486;1,927582;1,91702;0,007906;0,011455;0,010836;0,681884
17.08.2021;19:50:00; ;2,011304;2,066531;2,124114;100;100;100;0,01254;0,013503;0,009988;0,008344;1,915126;1,936446;1,961269;0,0061;0,00779;0,007069;0,722435
17.08.2021;20:00:00; ;2,057457;2,132379;2,173196;100;100;100;0,012665;0,015626;0,009872;0,010042;1,96667;1,998818;2,057116;0,006878;0,008568;0,009616;0,675835
17.08.2021;20:10:00; ;2,159717;2,178366;2,24851;100;100;100;0,016192;0,015863;0,011598;0,011638;2,084763;2,092352;2,12154;0,011605;0,010357;0,00955;0,638309
17.08.2021;20:20:00; ;2,257056;2,285675;2,354031;100;100;100;0,017938;0,014261;0,013508;0,00988;2,21778;2,235142;2,223958;0,010183;0,010573;0,010854;0,556402
17.08.2021;20:30:00; ;2,26528;2,323034;2,3875;100;100;100;0,023915;0,015445;0,010579;0,010433;2,225924;2,252524;2,282762;0,012415;0,008479;0,01037;0,537165
17.08.2021;20:40:00; ;2,235592;2,334128;2,389052;100;100;100;0,020477;0,017742;0,010839;0,011336;2,17663;2,241601;2,303428;0,009511;0,006335;0,008999;0,560435
17.08.2021;20:50:00; ;2,181203;2,24473;2,312034;100;100;100;0,022539;0,017872;0,011448;0,010201;2,105003;2,154171;2,213876;0,013067;0,008794;0,009959;0,591746
17.08.2021;21:00:00; ;2,210057;2,252379;2,329261;100;100;100;0,022873;0,018905;0,011132;0,011472;2,136789;2,18437;2,202652;0,013312;0,008107;0,009558;0,592195
17.08.2021;21:10:00; ;2,446653;2,416475;2,570015;100;100;100;0,026378;0,02527;0,01699;0,0189;2,363405;2,366032;2,422355;0,014389;0,012143;0,008312;0,637916
17.08.2021;21:20:00; ;2,399098;2,433994;2,565827;100;100;100;0,017802;0,019183;0,012496;0,013757;2,3128;2,317227;2,43202;0,008124;0,010056;0,006916;0,696642
17.08.2021;21:30:00; ;2,382795;2,41467;2,549156;100;100;100;0,017187;0,020018;0,014258;0,017866;2,289687;2,27671;2,423629;0,009665;0,011022;0,007516;0,721755
17.08.2021;21:40:00; ;2,457837;2,489625;2,62591;100;100;100;0,019076;0,018906;0,016581;0,017429;2,374515;2,350926;2,506889;0,009056;0,011104;0,010651;0,724604
17.08.2021;21:50:00; ;2,399289;2,414261;2,528647;100;100;100;0,017095;0,018169;0,016256;0,019387;2,276986;2,304511;2,392692;0,011255;0,010553;0,00809;0,735492
17.08.2021;22:00:00; ;2,341384;2,408687;2,504537;100;100;100;0,017759;0,021584;0,012854;0,018996;2,232592;2,241572;2,37397;0,010277;0,006242;0,009354;0,761445
17.08.2021;22:10:00; ;2,327056;2,367219;2,511877;100;100;100;0,019713;0,02267;0,014723;0,018849;2,253829;2,223508;2,364149;0,011724;0,010865;0,008972;0,726842
17.08.2021;22:20:00; ;2,324859;2,385923;2,532846;100;100;100;0,015438;0,017772;0,015273;0,017718;2,245877;2,213174;2,394918;0,009667;0,012439;0,008789;0,749836
17.08.2021;22:30:00; ;2,281708;2,324573;2,461792;100;100;100;0,01839;0,023499;0,016136;0,021338;2,211009;2,183589;2,326506;0,010985;0,011498;0,00674;0,690311
17.08.2021;22:40:00; ;2,420428;2,435427;2,549065;100;100;100;0,018965;0,024525;0,019169;0,023376;2,328319;2,343651;2,422803;0,013158;0,013159;0,006028;0,690505
17.08.2021;22:50:00; ;2,402842;2,443097;2,526942;100;100;100;0,01967;0,023458;0,022427;0,023007;2,267385;2,297128;2,377406;0,013661;0,015764;0,007368;0,808438
17.08.2021;23:00:00; ;2,380233;2,45317;2,52274;100;100;100;0,019424;0,02239;0,020684;0,022488;2,255039;2,275413;2,411273;0,014389;0,016205;0,006393;0,771616
17.08.2021;23:10:00; ;2,459423;2,521593;2,618512;100;100;100;0,018663;0,021606;0,020117;0,020741;2,337733;2,352489;2,500514;0,012109;0,016131;0,009313;0,784248
17.08.2021;23:20:00; ;2,423606;2,468484;2,587316;100;100;100;0,013464;0,020099;0,019689;0,017052;2,304209;2,284497;2,432825;0,00909;0,012939;0,006856;0,835588
17.08.2021;23:30:00; ;2,388901;2,449274;2,569983;100;100;100;0,012697;0,018305;0,018686;0,015364;2,279317;2,252272;2,422916;0,007463;0,01312;0,008633;0,824967
17.08.2021;23:40:00; ;2,45877;2,495653;2,629275;100;100;100;0,016681;0,021633;0,019731;0,020667;2,344869;2,31079;2,471205;0,007961;0,010297;0,007265;0,829162
17.08.2021;23:50:00; ;2,49395;2,555637;2,656859;100;100;100;0,013962;0,020089;0,014437;0,019792;2,377476;2,362355;2,517073;0,006794;0,007142;0,006745;0,822852
18.08.2021;00:00:00; ;2,393088;2,434621;2,557689;100;100;100;0,014727;0,018333;0,01873;0,016247;2,268571;2,237291;2,387987;0,006073;0,010746;0,012288;0,850121
18.08.2021;00:10:00; ;2,359206;2,413634;2,525759;100;100;100;0,016305;0,018094;0,017038;0,016331;2,238557;2,211894;2,363677;0,006059;0,009079;0,011602;0,826811
18.08.2021;00:20:00; ;2,337812;2,366316;2,482113;100;100;100;0,014202;0,018801;0,018646;0,017992;2,19609;2,178474;2,298409;0,005147;0,008697;0,009574;0,852683
18.08.2021;00:30:00; ;2,364596;2,383101;2,522172;100;100;100;0,016995;0,020423;0,020336;0,02012;2,240431;2,191806;2,341106;0,006667;0,008687;0,010074;0,836308
18.08.2021;00:40:00; ;2,419382;2,464068;2,588212;100;100;100;0,017148;0,02283;0,020639;0,021532;2,291875;2,273482;2,426048;0,008026;0,008937;0,011693;0,822581
18.08.2021;00:50:00; ;2,323679;2,388883;2,50884;100;100;100;0,015877;0,020901;0,019669;0,020398;2,198741;2,168897;2,332433;0,007085;0,008083;0,007137;0,848002
18.08.2021;01:00:00; ;2,335168;2,364101;2,503358;100;100;100;0,016625;0,02397;0,022488;0,021719;2,211861;2,15865;2,303779;0,008923;0,009451;0,007881;0,861331
18.08.2021;01:10:00; ;2,40137;2,404768;2,543658;100;100;100;0,013324;0,025228;0,026039;0,028489;2,295479;2,238948;2,356468;0,012597;0,009421;0,007347;0,813289
18.08.2021;01:20:00; ;2,39113;2,410052;2,53325;100;100;100;0,011467;0,02237;0,024018;0,024163;2,270561;2,236907;2,360843;0,009767;0,0098;0,005665;0,809463
18.08.2021;01:30:00; ;2,320595;2,350095;2,479844;100;100;100;0,016332;0,025981;0,026559;0,02707;2,19149;2,145476;2,283246;0,012142;0,011845;0,007069;0,850311
18.08.2021;01:40:00; ;2,31256;2,340267;2,464875;100;100;100;0,013522;0,022182;0,022947;0,020257;2,20454;2,147304;2,292487;0,009702;0,009942;0,006707;0,798048
18.08.2021;01:50:00; ;2,266122;2,299555;2,430654;100;100;100;0,013427;0,02253;0,023419;0,021334;2,152509;2,085809;2,246648;0,010071;0,01133;0,00724;0,817629
18.08.2021;02:00:00; ;2,245521;2,260432;2,386846;100;100;100;0,016517;0,025557;0,024175;0,024862;2,112734;2,051835;2,192183;0,009636;0,009171;0,006068;0,837952
18.08.2021;02:10:00; ;2,271443;2,304808;2,428721;100;100;100;0,017263;0,025345;0,019692;0,023902;2,150971;2,09495;2,248775;0,007589;0,006489;0,006701;0,818752
18.08.2021;02:20:00; ;2,187685;2,241473;2,377028;100;100;100;0,018327;0,025111;0,021759;0,022888;2,065033;1,994642;2,169133;0,008513;0,007363;0,006205;0,860235
18.08.2021;02:30:00; ;2,222258;2,260614;2,392481;100;100;100;0,016925;0,025941;0,021267;0,023181;2,08805;2,038396;2,186684;0,008085;0,006702;0,00705;0,867309
18.08.2021;02:40:00; ;2,272197;2,297305;2,438008;100;100;100;0,017186;0,026551;0,018985;0,021976;2,158744;2,091103;2,241365;0,007313;0,006569;0,007028;0,838473
18.08.2021;02:50:00; ;2,251587;2,269449;2,416964;100;100;100;0,016294;0,024132;0,018887;0,02001;2,140962;2,065341;2,216693;0,007533;0,007615;0,006354;0,842212
18.08.2021;03:00:00; ;2,248252;2,262486;2,425187;100;100;100;0,01674;0,023822;0,01839;0,017969;2,140213;2,05132;2,22284;0,006788;0,007019;0,007214;0,841048
18.08.2021;03:10:00; ;2,267365;2,275479;2,434656;100;100;100;0,01753;0,024886;0,019665;0,020611;2,162369;2,08586;2,245095;0,007131;0,006592;0,007582;0,805804
18.08.2021;03:20:00; ;2,242772;2,257965;2,405288;100;100;100;0,02035;0,024896;0,018041;0,017555;2,118329;2,064447;2,198403;0,007387;0,006855;0,0081;0,82937
18.08.2021;03:30:00; ;2,23044;2,259826;2,431297;100;100;100;0,017483;0,024181;0,017602;0,018141;2,131078;2,054227;2,225338;0,00625;0,0059;0,006856;0,833769
18.08.2021;03:40:00; ;2,227563;2,289377;2,443571;100;100;100;0,020137;0,025936;0,018296;0,02065;2,145993;2,074665;2,273743;0,007604;0,005277;0,00943;0,80588
18.08.2021;03:50:00; ;2,257392;2,314903;2,45574;100;100;100;0,019212;0,027829;0,020928;0,022608;2,145118;2,081604;2,27182;0,007976;0,005478;0,007547;0,868024
18.08.2021;04:00:00; ;2,216341;2,241578;2,405024;100;100;100;0,022304;0,026369;0,017526;0,019604;2,110947;2,029606;2,204348;0,006841;0,006021;0,00924;0,837218
18.08.2021;04:10:00; ;2,2937;2,312248;2,457546;100;100;100;0,022974;0,02663;0,019923;0,018209;2,187207;2,137037;2,274404;0,007152;0,006909;0,008871;0,804842
18.08.2021;04:20:00; ;2,244024;2,28393;2,433331;100;100;100;0,020446;0,027187;0,021539;0,017972;2,148438;2,073633;2,245669;0,008021;0,008013;0,007416;0,819146
18.08.2021;04:30:00; ;2,304158;2,327196;2,454777;100;100;100;0,025291;0,029477;0,02228;0,022896;2,196587;2,147973;2,28036;0,010798;0,010142;0,007792;0,80264
18.08.2021;04:40:00; ;2,333247;2,354393;2,493843;100;100;100;0,024436;0,027579;0,022719;0,020484;2,229799;2,182121;2,327113;0,009752;0,009952;0,008746;0,814586
18.08.2021;04:50:00; ;2,31694;2,360598;2,477969;100;100;100;0,026509;0,029593;0,024148;0,021433;2,201814;2,173557;2,315775;0,007855;0,009508;0,010098;0,822045
18.08.2021;05:00:00; ;2,494057;2,515501;2,640593;100;100;100;0,026076;0,031138;0,024365;0,022666;2,400835;2,337128;2,453067;0,007185;0,008176;0,009536;0,863896
18.08.2021;05:10:00; ;2,495487;2,499206;2,613555;100;100;100;0,02277;0,026772;0,022101;0,022593;2,388323;2,321339;2,408535;0,008375;0,007643;0,008599;0,886644
18.08.2021;05:20:00; ;2,463594;2,477573;2,581727;100;100;100;0,021289;0,027843;0,019684;0,024961;2,332245;2,263059;2,355485;0,009846;0,006397;0,007287;0,936263
18.08.2021;05:30:00; ;2,545191;2,565039;2,674106;100;100;100;0,018744;0,024336;0,020777;0,018898;2,414163;2,349465;2,433898;0,009362;0,008644;0,008292;0,966192
18.08.2021;05:40:00; ;2,610718;2,622312;2,731171;100;100;100;0,023366;0,026549;0,023379;0,019771;2,486337;2,418419;2,497474;0,010722;0,010509;0,010564;0,947854
18.08.2021;05:50:00; ;2,540644;2,555036;2,65607;100;100;100;0,0261;0,02565;0,025816;0,01771;2,408029;2,360659;2,424082;0,011062;0,0117;0,013382;0,923947
18.08.2021;06:00:00; ;2,752592;2,833302;2,850346;100;100;100;0,024005;0,024415;0,023741;0,016488;2,479782;2,519781;2,567029;0,020357;0,009792;0,014788;1,144951
18.08.2021;06:10:00; ;2,707415;2,832364;2,789206;100;100;100;0,023603;0,028165;0,016212;0,018249;2,424856;2,504833;2,561765;0,019949;0,011078;0,01343;1,089535
18.08.2021;06:20:00; ;2,507331;2,647248;2,616807;100;100;100;0,023416;0,02899;0,016403;0,014669;2,23835;2,230381;2,338503;0,026947;0,011357;0,019052;1,076104
18.08.2021;06:30:00; ;2,570465;2,651509;2,637201;100;100;100;0,025137;0,024908;0,016103;0,015272;2,334332;2,34628;2,402534;0,023715;0,011935;0,014748;1,013515
18.08.2021;06:40:00; ;2,620798;2,733966;2,680686;100;100;100;0,021696;0,019712;0,018486;0,014359;2,375133;2,43047;2,480513;0,026195;0,014417;0,017215;0,98147
18.08.2021;06:50:00; ;2,532806;2,675467;2,683744;100;100;100;0,019511;0,015768;0,017676;0,011065;2,350417;2,317933;2,427096;0,01961;0,012969;0,014253;0,97795
18.08.2021;07:00:00; ;2,609882;2,703768;2,708408;100;100;100;0,02043;0,016252;0,018806;0,013725;2,407758;2,361047;2,41307;0,014677;0,012751;0,01126;1,020334
18.08.2021;07:10:00; ;2,728018;2,810638;2,822206;100;100;100;0,01753;0,015042;0,022777;0,016727;2,588438;2,529472;2,609223;0,016131;0,021033;0,01683;0,896909
