Date;Time;Flagging;'U12_[V]';'U23_[V]';'U31_[V]';'U12_max_[V]';'U23_max_[V]';'U31_max_[V]';'U12_min_[V]';'U23_min_[V]';'U31_min_[V]';'IL1_[A]';'IL2_[A]';'IL3_[A]';'I_Neutral_[A]';'IL1_max_[A]';'IL2_max_[A]';'IL3_max_[A]';'I_Neutral_max_[A]';'IL1_min_[A]';'IL2_min_[A]';'IL3_min_[A]';'I_Neutral_min_[A]';'Pst_U12';'Pst_U23';'Pst_U31';'Plt_U12';'Plt_U23';'Plt_U31';'Unbalance_-_Voltage_(_Neg./Pos.)_[%]';'Unbalance_-_Current_(_Neg./Pos.)_[%]';'F_[Hz]';'P_total_min_[W]';'P_total_[W]';'P_total_[W]'_abs;'P_total_max_[W]';'S_total_min__[VA]';'S_total_[VA]';'S_total_max_[VA]';'PF_total';'PF_total'_abs;'cos(phi)';'tan(phi)';'QV_total_[Var]';'UL1_[V]';'UL2_[V]';'UL3_[V]';'UL1_max_[V]';'UL2_max_[V]';'UL3_max_[V]';'UL1_min_[V]';'UL2_min_[V]';'UL3_min_[V]';'Pst_UL1';'Pst_UL2';'Pst_UL3'
2021/08/30;06:30:00; ;413,651184;413,022736;414,521454;416,674744;416,357483;417,226288;388,134155;388,032684;390,174896;16,549318;21,726456;18,631403;2,570570;32,192719;42,624382;27,939871;12,943159;12,837927;9,541308;12,253545;1,441002;0,723745;0,756684;0,724248; ; ; ;0,208658;5,231805;49,997208;9139,320313;12578,372070;12578,372070;17902,023438;9645,547852;12983,242188;18145,365234;0,968816;0,968816;0,995125;-0,099109;-1246,875122;239,116226;238,346436;239,147751;240,720276;240,257446;240,767426;224,928543;223,434189;225,030823;0,717452;0,756170;0,740326
2021/08/30;06:40:00; ;412,408234;411,521851;413,210449;414,818085;414,306244;415,192017;391,972717;391,567963;390,717377;16,695910;25,288702;15,357530;2,330360;31,945278;40,921879;26,874624;11,265007;8,920264;10,123613;11,101491;1,341454;0,699459;0,744249;0,749936; ; ; ;0,235793;9,915593;49,997963;8698,343750;12795,511719;12795,511719;16907,820313;9205,535156;13143,117188;17126,773438;0,973552;0,973552;0,996027;-0,089407;-1143,735352;238,330292;237,529602;238,410126;239,616974;239,142929;239,658569;226,897034;225,689926;224,921234;0,711434;0,718280;0,776707
2021/08/30;06:50:00; ;413,475189;412,797394;414,102814;416,333466;415,433472;416,907166;391,984558;391,173340;390,241669;17,421812;29,170057;14,244573;1,978452;35,668915;44,310452;27,468927;11,261784;8,496824;10,171395;8,699537;1,435034;0,695808;0,732948;0,744715; ; ; ;0,181720;16,555372;49,982155;7720,734375;13389,478516;13389,478516;20213,712891;8324,535156;13752,000000;20416,099609;0,973639;0,973639;0,991008;-0,135019;-1807,208496;238,782608;238,310120;239,046173;240,440140;239,876831;240,716202;226,806274;225,657501;224,872803;0,700208;0,708035;0,757842
2021/08/30;07:00:00; ;413,403961;413,150452;414,359924;416,789948;416,985718;417,707001;392,721527;393,045807;394,995056;15,093953;23,416588;13,960813;4,886505;27,973913;44,238937;22,385540;11,790490;11,319957;8,831180;9,172838;1,440615;0,700925;0,751947;0,725569; ; ; ;0,177505;8,039310;49,993378;8181,629883;11260,284180;11260,284180;16258,478516;8823,509766;11706,107422;16555,605469;0,961915;0,961915;0,983155;-0,185905;-2092,937012;238,830750;238,386414;239,231369;240,949081;240,444000;241,365921;227,523636;226,323196;227,380188;0,693872;0,731823;0,757797
2021/08/30;07:10:00; ;412,561279;412,795868;413,970276;415,381531;415,500671;416,619293;391,352539;392,235291;392,604095;19,761229;24,697737;20,891666;6,396518;56,590488;54,336781;57,396061;16,537870;10,181168;8,284500;8,941995;2,614793;0,696516;0,746953;0,739907; ; ; ;0,210298;2,419099;50,034306;8042,462891;14056,562500;14056,562500;22496,037109;8593,648438;14347,875000;22614,085938;0,979696;0,979696;0,996549;-0,083300;-1170,618530;238,427414;238,000275;239,104172;240,065109;239,505615;240,621048;226,771194;225,638885;225,990616;0,695824;0,714613;0,759466
2021/08/30;07:20:00; ;409,063721;409,325439;410,647430;411,230804;411,463257;412,887421;386,650909;387,673218;388,905396;29,124922;27,394604;25,967056;6,571640;41,641598;39,809425;35,087833;15,202136;19,531145;14,758316;18,687340;3,802164;0,696998;0,751919;0,707835; ; ; ;0,238483;8,257732;49,984112;14366,273438;18972,757813;18972,757813;23738,199219;14620,830078;19139,757813;23853,894531;0,991275;0,991275;0,999625;0,027404;519,767517;236,474533;236,028259;237,087830;237,628876;237,317657;238,425980;224,120605;223,102097;224,371490;0,689880;0,732877;0,738628
2021/08/30;07:30:00; ;409,175537;410,062958;411,106201;413,239471;414,711609;415,674316;387,322540;388,517212;389,363708;29,787943;19,299002;23,464453;4,746316;46,922550;38,239090;33,929981;14,531378;17,458830;8,332502;17,145575;1,986549;0,683083;0,725306;0,718972; ; ; ;0,270615;26,409378;49,984261;12092,368164;16044,648438;16044,648438;19702,462891;12416,176758;16340,943359;19881,751953;0,981868;0,981868;0,998490;0,055014;882,675110;236,567093;236,362381;237,416672;238,878937;238,992523;240,129028;224,475815;223,552261;223,778183;0,688244;0,712769;0,743597
2021/08/30;07:40:00; ;409,969330;410,473633;412,571228;412,206909;412,560364;414,650024;387,345367;390,055450;388,985077;31,921251;33,842575;19,621901;4,153288;45,574093;50,110146;31,920773;15,445313;19,126968;22,706030;13,534272;2,599985;0,714548;0,696403;0,732820; ; ; ;0,386595;18,450668;49,979694;16723,314453;19539,548828;19539,548828;22509,257813;16963,976563;19877,947266;22874,550781;0,982976;0,982976;0,998375;0,057083;1115,320068;237,176895;236,585632;238,126511;238,509201;237,832535;239,409851;223,448700;224,526932;225,443192;0,719878;0,702156;0,720138
2021/08/30;07:50:00; ;409,126648;409,320007;411,189056;411,321747;411,381500;413,760834;386,102875;387,893951;388,750153;21,180658;35,337711;19,602869;4,672434;34,122440;49,931915;29,728411;14,246114;14,080308;24,992971;14,303249;3,036722;0,724495;0,693923;0,712332; ; ; ;0,319641;12,479904;49,975800;14801,898438;17333,908203;17333,908203;21573,566406;15006,316406;17600,488281;21848,349609;0,984854;0,984854;0,997781;0,066722;1156,575684;236,561478;235,874695;237,500519;237,874573;237,024887;238,885132;223,229904;223,043976;225,040497;0,711569;0,705840;0,711745
2021/08/30;08:00:00; ;407,990051;408,194580;410,106812;409,988983;410,119598;412,302155;384,613678;385,991913;387,608002;21,886190;32,624584;16,333523;2,920700;33,662525;48,580540;25,431711;12,786672;12,059347;21,675388;9,183370;1,758347;0,711314;0,699048;0,698828;0,695737;0,721437;0,717174;0,328276;26,165829;49,983101;13230,229492;15923,243164;15923,243164;19639,419922;13476,636719;16215,500000;19863,943359;0,981977;0,981977;0,998032;0,062831;1000,668945;235,986893;235,245056;236,773621;237,059052;236,440430;237,970566;222,937241;221,855484;223,904709;0,698271;0,704973;0,698686
2021/08/30;08:10:00; ;412,746429;413,246368;415,437592;415,688141;416,061493;417,929077;391,616364;392,388702;395,815918;24,998795;31,443338;16,208391;6,321138;41,301369;56,180161;26,684383;14,750257;17,314260;11,827927;9,863570;2,109920;0,684788;0,727241;0,706848; ; ; ;0,398641;23,553188;50,013306;11080,968750;16204,718750;16204,718750;21871,281250;11505,067383;16534,630859;22061,316406;0,980047;0,980047;0,999109;0,042253;684,917786;238,804459;238,006302;239,935257;240,353363;239,721649;241,447739;227,103561;225,626221;228,015961;0,671004;0,706498;0,738521
2021/08/30;08:20:00; ;413,548798;414,406219;416,004578;415,690826;416,954224;418,126465;392,375763;393,457825;395,228516;28,748667;34,771610;24,370922;5,013893;65,263733;64,230812;52,313290;14,673346;16,831293;18,296579;14,644773;1,555167;0,681405;0,741811;0,721517; ; ; ;0,346797;8,081396;49,974613;13101,791992;19652,773438;19652,773438;26278,763672;13431,780273;19959,197266;26756,675781;0,984648;0,984648;0,997117;0,076100;1495,775879;239,141739;238,634247;240,429459;240,444962;240,123856;241,736282;227,575317;226,165939;227,315674;0,685337;0,711286;0,753603
2021/08/30;08:30:00; ;412,878479;413,940369;415,054352;414,857819;415,842285;416,795349;391,797852;393,461273;392,463379;30,429794;25,138996;22,944017;6,486774;43,961884;47,702038;33,909615;14,030876;16,632362;11,547371;13,976295;2,503779;0,683140;0,725543;0,723858; ; ; ;0,303543;25,889162;49,991329;11196,750977;17180,699219;17180,699219;24911,662109;11523,130859;17494,796875;25050,216797;0,982046;0,982046;0,996465;0,084305;1448,604370;238,565079;238,493668;239,942978;239,643768;239,824051;240,890839;226,856522;226,233566;226,309219;0,681564;0,701652;0,743046
2021/08/30;08:40:00; ;412,324890;412,504913;414,176819;414,265808;414,494202;415,961426;388,181580;390,440094;390,953766;23,719435;23,317835;22,907360;5,521649;38,081215;53,395046;37,387665;13,287381;16,677479;10,433629;15,294943;1,864799;0,722841;0,704620;0,716298; ; ; ;0,284252;12,374226;50,007099;12546,067383;15724,154297;15724,154297;21038,458984;12995,882813;16115,682617;21294,046875;0,975705;0,975705;0,999928;0,012030;189,156601;238,356064;237,795746;239,196060;239,424454;239,020264;240,290207;224,699173;224,377792;226,181534;0,709938;0,710658;0,716150
2021/08/30;08:50:00; ;411,899963;412,531311;414,009033;413,675720;414,326111;415,944763;389,398560;390,047882;392,540863;24,066103;23,186106;20,902893;4,334793;40,109959;41,346081;28,923216;13,022391;17,053280;10,829823;15,556834;1,342937;0,712307;0,731517;0,705694; ; ; ;0,302051;7,432310;49,995800;12521,945313;15570,625000;15570,625000;18703,306641;12920,817383;15934,724609;18997,906250;0,977151;0,977151;0,999420;0,034062;530,431763;238,185532;237,730011;239,105392;239,041809;238,850494;240,217560;225,778641;224,461166;226,413315;0,693301;0,731370;0,718064
2021/08/30;09:00:00; ;411,407623;412,100342;413,181213;413,432587;413,967316;415,009857;391,717834;392,691620;388,864563;26,423687;27,801468;26,331749;6,235889;42,500767;53,670422;42,308311;16,883377;16,839451;12,235234;17,700794;1,274798;0,684295;0,717274;0,739666; ; ; ;0,250543;9,169689;50,003216;13538,991211;18138,535156;18138,535156;25640,980469;13830,540039;18386,160156;25836,455078;0,986532;0,986532;0,998255;0,059162;1073,355469;237,819534;237,416687;238,772430;238,746613;238,597855;239,734680;225,743942;225,922684;225,362183;0,701473;0,691703;0,748152
2021/08/30;09:10:00; ;411,758453;411,840820;413,261292;413,817169;413,733032;414,921234;391,748871;391,504883;393,252350;24,223286;36,263836;24,204018;6,037868;41,193729;49,445953;44,149086;13,962420;16,314709;24,203844;12,687613;1,342854;0,686502;0,732512;0,716967; ; ; ;0,236639;9,035349;49,977398;15784,496094;19292,867188;19292,867188;24726,568359;16078,903320;19582,642578;25361,628906;0,985202;0,985202;0,995310;0,097196;1875,667236;237,950989;237,506668;238,650452;238,994232;238,489380;239,604156;226,893356;225,427429;225,870621;0,686062;0,711443;0,744254
2021/08/30;09:20:00; ;411,313843;411,388977;412,888824;413,112457;413,625488;414,973724;390,827515;390,807343;391,621490;26,411352;37,152077;26,165627;5,469944;66,353699;77,283691;62,835365;13,253692;18,164608;30,446812;17,832903;1,539449;0,693055;0,737609;0,729396; ; ; ;0,248398;6,466011;50,006817;16795,869141;20438,876953;20438,876953;26052,091797;17036,314453;20850,193359;26974,888672;0,980273;0,980273;0,989738;0,144378;2952,063965;237,681641;237,282059;238,411789;238,797287;238,603271;239,574341;226,467804;225,037018;225,307068;0,692998;0,710698;0,755901
2021/08/30;09:30:00; ;410,823334;410,472778;412,235626;412,848175;412,760559;414,202148;387,962494;387,526184;390,799164;26,789948;42,740364;21,421339;7,635595;48,637291;73,575493;35,709991;16,809908;15,760316;24,999516;15,690369;2,390498;0,712546;0,724755;0,699022; ; ; ;0,261504;19,472475;50,009972;16898,238281;21070,703125;21070,703125;25147,572266;17169,406250;21283,978516;25590,613281;0,989980;0,989980;0,998110;0,061564;1297,333130;237,354492;236,918137;237,914093;238,456161;238,249359;239,068268;225,107285;223,220993;225,032028;0,694004;0,724967;0,711099
2021/08/30;09:40:00; ;409,913849;410,645874;412,187073;411,740356;412,438843;414,109741;386,861389;388,339233;390,785034;36,944561;31,735048;22,524595;8,035480;48,762688;47,539330;35,032398;19,389557;25,414320;16,127535;16,928116;2,304343;1,139464;1,185488;1,134333; ; ; ;0,326009;15,381372;49,996490;18519,548828;21157,792969;21157,792969;24455,496094;18725,753906;21388,533203;24612,460938;0,989212;0,989212;0,998029;0,062874;1330,306519;236,963669;236,730759;238,038498;238,014481;237,791946;239,157303;224,371658;223,549362;225,326431;1,118964;1,181754;1,169787
2021/08/30;09:50:00; ;410,389252;410,946625;412,161591;412,542480;413,175293;414,121063;390,351654;392,691284;388,240265;38,526665;24,250124;26,134178;5,101853;49,241764;44,499191;39,836514;15,630655;27,276903;14,072732;17,916742;1,044496;0,701573;0,705393;0,734224; ; ; ;0,254399;14,201173;50,008606;15786,347656;20495,992188;20495,992188;26530,890625;15968,751953;20670,322266;26650,201172;0,991566;0,991566;1,000000;0,000629;12,887745;237,119125;237,041580;238,005737;238,199814;238,170197;239,228134;223,986008;226,426422;225,500992;0,714696;0,697595;0,728947
2021/08/30;10:00:00; ;410,826874;411,617798;412,540588;413,098480;413,874542;414,199524;390,896484;390,983582;393,290436;37,296104;25,775833;30,230791;3,805529;54,417755;36,595543;41,780422;12,434336;29,037661;14,520840;19,633883;1,102143;0,705010;0,747976;0,727622;0,761575;0,792601;0,778261;0,239983;11,636643;50,002876;16173,708984;21769,152344;21769,152344;25574,164063;16337,069336;21935,595703;25761,996094;0,992412;0,992412;0,998913;0,046670;1015,839600;237,478165;237,217453;238,329376;238,604584;238,445190;239,369019;226,546478;224,963303;226,032547;0,693073;0,722497;0,746421
2021/08/30;10:10:00; ;411,635468;412,231445;413,535858;413,587433;414,352081;415,553772;388,970001;389,403046;392,949158;43,867615;28,464787;32,259624;4,608531;78,747063;67,455093;70,874519;9,935473;33,296574;15,365528;25,447168;1,602874;0,708050;0,750578;0,711825; ; ; ;0,271492;13,374044;49,987518;20409,111328;24390,115234;24390,115234;29958,808594;20536,853516;24558,898438;30428,035156;0,993127;0,993127;0,999083;0,042848;1044,819946;237,914841;237,657669;238,848633;239,072372;238,758804;240,030533;225,749146;224,154037;226,365646;0,693745;0,732129;0,742362
2021/08/30;10:20:00; ;411,109100;411,553436;413,241333;413,645203;414,446564;415,610962;390,852509;393,527344;389,118744;40,617016;28,664600;28,384903;3,667925;72,262627;40,367439;41,091755;11,423076;27,640505;16,881195;18,968023;1,802837;0,716522;0,727853;0,752377; ; ; ;0,314483;12,088293;50,002220;18114,226563;22601,384766;22601,384766;32129,626953;18278,599609;22801,263672;32522,853516;0,991234;0,991234;0,998963;0,045583;1030,085083;237,733063;237,308182;238,514130;239,162399;238,861176;239,882767;224,280533;226,665314;226,042404;0,733639;0,709885;0,739189
2021/08/30;10:30:00; ;410,500336;411,172668;412,259216;412,870178;413,220154;414,505676;386,478699;387,071198;389,772369;31,037874;32,385735;26,469376;3,575934;43,787262;50,865299;44,737339;7,152203;22,971949;23,747707;19,454683;1,485714;0,731777;0,731219;0,717099; ; ; ;0,248086;6,823585;50,017517;16761,552734;20901,623047;20901,623047;24039,416016;16932,761719;21052,720703;24180,164063;0,992823;0,992823;0,999942;0,010815;225,986191;237,336517;237,040070;238,040726;238,575165;238,320908;239,246811;224,335205;222,521164;224,790131;0,717962;0,737682;0,729554
2021/08/30;10:40:00; ;408,984497;409,994843;410,916565;411,175140;413,217468;413,561096;386,612213;389,785522;387,119049;31,834072;33,805515;26,674330;4,148744;47,352364;64,640381;34,977398;12,188576;24,631453;23,026646;22,873562;1,602475;0,726131;0,702703;0,725516; ; ; ;0,271304;3,903774;49,991562;17279,224609;21391,609375;21391,609375;26152,832031;17442,660156;21560,304688;26270,064453;0,992176;0,992176;0,998420;0,056279;1203,783691;236,400406;236,328522;237,357681;237,684341;238,093109;238,994781;222,825516;224,202713;224,732407;0,725508;0,708510;0,719769
2021/08/30;10:50:00; ;409,652313;410,459900;411,646454;411,787842;412,394714;413,824890;390,738739;391,584045;387,117279;31,533859;27,973774;30,601988;5,686389;51,660820;38,519615;43,640362;14,792255;19,226854;15,952469;22,091043;1,862089;0,691137;0,721626;0,746510; ; ; ;0,281303;4,332911;50,014797;16342,754883;20829,603516;20829,603516;24831,867188;16614,222656;21072,267578;25033,759766;0,988484;0,988484;0,998336;0,057753;1202,964111;236,834518;236,628540;237,698700;237,888748;237,709625;238,916367;225,097839;225,686478;223,916473;0,715938;0,703191;0,746399
2021/08/30;11:00:00; ;409,906097;410,715881;411,797546;412,161957;412,522644;413,567169;407,559113;408,484344;409,172913;27,977417;31,395140;24,221197;4,762705;47,250305;50,167622;37,276440;15,115095;18,077085;19,415028;17,824327;2,280184;0,174570;0,169845;0,169211; ; ; ;0,266209;4,390475;50,019176;14909,123047;19296,355469;19296,355469;24416,308594;15093,065430;19516,804688;24834,720703;0,988705;0,988705;0,998268;0,058936;1137,669189;236,883240;236,825424;237,834167;238,124527;237,929382;238,937851;235,539230;235,403473;236,440155;0,176085;0,172550;0,167967
2021/08/30;11:10:00; ;409,303955;410,177856;411,115021;411,747833;412,306427;413,571930;387,351044;388,694916;390,554199;29,796125;27,903183;37,174927;4,256390;66,312386;58,005615;79,079460;12,659735;16,355127;12,434322;24,108326;1,523018;0,707798;0,746405;0,713027; ; ; ;0,254382;17,150024;49,986629;15112,953125;21226,369141;21226,369141;31914,164063;15483,604492;21497,917969;32213,828125;0,987369;0,987369;0,995791;0,092035;1954,281006;236,603668;236,458572;237,428513;237,885818;237,854935;238,855652;224,600464;223,568390;225,371170;0,689794;0,739582;0,731982
2021/08/30;11:20:00; ;409,577698;409,842621;411,224274;412,446777;412,008759;413,502563;388,310333;388,676361;388,029785;26,572168;32,953083;34,967110;3,110136;44,725632;54,185600;63,671520;11,982241;15,239667;21,809473;15,545593;0,918266;1,113197;1,177816;1,166011; ; ; ;0,248614;10,628729;49,998726;14108,441406;21431,927734;21431,927734;30605,406250;14324,010742;21673,250000;30882,205078;0,988865;0,988865;0,998825;0,048515;1039,980957;236,747147;236,275803;237,495575;238,279175;237,752396;238,681702;225,130630;223,599808;223,570038;1,106664;1,157711;1,197415
2021/08/30;11:30:00; ;409,930725;409,795929;411,373505;412,526123;412,365906;413,777893;388,534271;388,788208;389,840088;28,720211;36,456974;24,049849;3,674143;53,566433;60,644642;33,793396;12,963524;20,627779;24,850945;15,179836;2,203984;0,679346;0,728418;0,720701; ; ; ;0,244935;8,129003;50,003239;16735,605469;20487,328125;20487,328125;26289,183594;16985,873047;20731,798828;26723,333984;0,988208;0,988208;0,997290;0,073769;1511,832642;236,916336;236,296646;237,568756;238,176834;237,704514;239,136398;225,017105;223,861069;224,222595;0,672856;0,703255;0,740036
2021/08/30;11:40:00; ;409,463196;409,569031;410,950287;411,867920;411,654877;413,087250;388,330872;389,104126;391,497345;25,272694;37,775017;22,960606;8,137317;40,046627;64,922501;33,826118;14,253547;17,495764;27,616606;18,458269;2,729202;0,683151;0,732175;0,707083; ; ; ;0,233503;11,897723;50,006546;17651,349609;19871,367188;19871,367188;23476,164063;17847,470703;20115,787109;23809,451172;0,987849;0,987849;0,996525;0,083581;1661,504517;236,460770;236,244354;237,432098;237,658539;237,495209;238,671707;224,814896;224,152573;225,521347;0,677145;0,713646;0,731750
2021/08/30;11:50:00; ;408,546997;409,339874;410,589630;410,628326;411,307983;412,905518;387,415833;387,447693;389,520111;35,876995;32,626766;28,360975;6,712685;62,467510;59,093510;41,060986;14,322204;20,653776;22,681906;16,652672;1,817923;0,682766;0,730981;0,708701; ; ; ;0,289592;16,037331;49,994530;16972,726563;21730,744141;21730,744141;30076,107422;17238,400391;21950,632813;30308,013672;0,989983;0,989983;0,997555;0,070054;1522,655396;236,088028;235,944717;237,234619;237,283340;237,032410;238,647858;224,311859;223,201767;223,658524;0,680041;0,707750;0,734231
2021/08/30;12:00:00; ;408,707336;409,198059;410,935089;410,624420;411,344147;413,513000;387,431030;388,441437;390,727936;29,739191;34,554585;23,625689;4,712702;52,589798;61,547005;38,208599;13,959385;19,540611;19,942471;13,441306;1,317212;0,678935;0,728795;0,693288;0,740277;0,774032;0,765121;0,328640;9,044901;50,009304;13958,679688;19785,468750;19785,468750;29587,134766;14231,607422;19993,474609;29790,601563;0,989596;0,989596;0,999659;0,026106;516,652344;236,261459;235,955612;237,261185;237,429535;237,090714;238,740158;224,511673;223,514008;224,905823;0,667236;0,703887;0,720547
2021/08/30;12:10:00; ;409,875214;409,844299;411,580322;413,873932;413,576630;415,669495;391,165771;391,176239;394,589996;30,631958;42,028290;29,376564;4,337030;79,959869;81,903145;63,838043;10,557179;20,950640;21,650652;21,267702;0,984422;0,694166;0,748156;0,726427; ; ; ;0,277714;6,416565;49,993423;16337,326172;23374,060547;23374,060547;32014,562500;16572,291016;23529,214844;32168,697266;0,993406;0,993406;0,999999;0,001388;32,445923;236,987183;236,325165;237,584549;239,059448;238,486191;239,854385;226,870316;225,305847;226,499664;0,696196;0,724393;0,751926
2021/08/30;12:20:00; ;411,946899;411,373749;413,652313;414,043945;413,479767;415,485474;392,294281;391,188721;394,129303;30,972576;40,626118;23,344187;6,464555;51,202835;66,419518;35,721916;15,273056;17,809752;23,674828;16,513166;2,034107;0,681239;0,725031;0,711140; ; ; ;0,331687;13,806293;50,002327;18055,152344;21782,054688;21782,054688;27057,742188;18225,255859;21993,140625;27237,632813;0,990402;0,990402;0,999777;0,021122;460,110687;238,072617;237,443268;238,658356;239,182678;238,637756;239,663162;227,323776;225,525620;226,390747;0,681308;0,700255;0,735703
2021/08/30;12:30:00; ;411,583710;411,566132;413,009552;414,052673;414,263031;415,798859;391,448792;391,543915;391,601807;27,884941;30,277582;28,478699;5,985849;52,250481;53,382080;39,576427;12,751406;15,831056;21,226126;19,072279;0,745465;0,691213;0,718992;0,744931; ; ; ;0,232018;3,770909;50,005390;14765,603516;19914,195313;19914,195313;25234,031250;14993,361328;20109,615234;25462,417969;0,990282;0,990282;0,999128;0,041796;832,543152;237,792282;237,514221;238,396927;239,285095;238,924820;239,887695;226,752426;225,483414;225,426804;0,705627;0,701409;0,754290
2021/08/30;12:40:00; ;409,245056;408,418304;410,485809;413,544739;413,294830;414,853760;387,071960;386,280701;389,380524;26,966227;37,362335;32,253506;6,843714;46,380630;59,899082;42,830601;13,250309;17,840544;32,458321;22,589289;1,093519;0,690954;0,726662;0,716734; ; ; ;0,293555;12,818933;49,998825;20116,671875;22270,888672;22270,888672;25993,535156;20282,595703;22455,166016;26197,521484;0,991794;0,991794;0,999539;0,030370;676,488647;236,503189;235,892838;236,682785;238,826431;238,538895;239,546539;224,216736;222,782974;224,308975;0,692290;0,719625;0,720339
2021/08/30;12:50:00; ;411,234589;410,664886;412,477448;414,959198;414,219849;415,918915;388,703094;387,905182;386,957367;25,909874;35,539722;36,402374;4,232149;43,030914;46,029392;56,289555;12,079399;18,245230;27,732122;27,364975;1,535274;0,684719;0,725911;0,752072; ; ; ;0,259257;13,781202;50,007278;19662,884766;22752,636719;22752,636719;29142,558594;19841,332031;22912,273438;29276,845703;0,993033;0,993033;0,999989;0,004636;105,493408;237,670715;237,094116;237,908737;239,715103;239,207123;239,804459;225,273178;223,675827;222,925613;0,694904;0,700902;0,753316
2021/08/30;13:00:00; ;411,120514;411,319550;413,096924;413,393860;413,493439;415,061279;387,536194;387,238770;390,019745;31,108820;31,394053;28,494591;2,486326;66,672379;63,572720;57,916550;11,934981;21,003492;22,005943;19,616665;1,597283;1,147008;1,168808;1,187772; ; ; ;0,305145;7,617824;50,012505;16294,845703;20986,208984;20986,208984;24467,818359;16500,177734;21288,121094;24764,410156;0,985818;0,985818;0,994338;0,106867;2243,147217;237,764053;237,245224;238,334808;238,881683;238,631531;239,494400;224,717667;223,087448;225,184998;1,131575;1,158256;1,183550
2021/08/30;13:10:00; ;410,969269;411,531036;413,295532;413,234802;413,881592;415,502441;391,142273;391,359344;393,095123;28,910839;28,739029;24,443003;3,103942;46,142822;43,837795;46,472500;12,777682;19,073977;21,243824;14,319084;1,552338;0,680388;0,723146;0,703834; ; ; ;0,340254;7,541901;49,975155;14537,427734;18876,056641;18876,056641;23766,835938;14772,001953;19060,248047;24044,603516;0,990336;0,990336;0,999733;0,023094;436,011353;237,702072;237,323624;238,467972;239,052109;238,803055;239,777161;226,686325;225,375290;225,733810;0,673938;0,704239;0,735404
2021/08/30;13:20:00; ;411,442017;411,508545;413,406738;413,937897;413,836548;415,662170;389,014008;389,756622;392,517792;21,479733;27,311968;24,464663;6,224354;31,699909;53,562710;50,237812;13,976495;16,493166;18,963692;14,911798;1,593076;0,719003;0,737956;0,705308; ; ; ;0,312232;3,213105;49,987099;14101,948242;16998,333984;16998,333984;24262,742188;14288,937500;17192,164063;24394,664063;0,988726;0,988726;0,999789;0,020543;349,402283;237,831482;237,386444;238,599686;239,016586;238,672226;239,936874;225,494156;224,360794;226,393646;0,699201;0,732333;0,722718
2021/08/30;13:30:00; ;411,719055;411,710754;413,428772;413,713531;414,094788;415,815063;392,326935;391,583679;389,372040;27,787865;32,289387;23,397779;7,127044;47,994987;46,189335;39,341515;15,385718;15,555455;23,047541;15,085133;3,909654;0,691829;0,727195;0,764983; ; ; ;0,277353;7,771716;49,997833;15273,236328;19221,726563;19221,726563;24732,908203;15462,999023;19390,781250;24892,919922;0,991282;0,991282;0,999316;0,037007;711,584229;237,945374;237,618042;238,544266;239,217422;238,885986;239,846405;226,782532;226,033600;224,716949;0,720781;0,702342;0,759286
2021/08/30;13:40:00; ;412,701721;413,305298;414,745422;414,667389;415,458771;417,427124;392,291351;393,278870;394,913635;35,449165;26,693552;27,737576;6,581545;52,003124;53,054176;41,709808;15,998094;20,854315;17,768463;18,687170;3,114154;0,677976;0,727137;0,716829; ; ; ;0,292921;13,738716;49,999676;17660,261719;20813,275391;20813,275391;27016,355469;17843,548828;21012,634766;27129,429688;0,990512;0,990512;0,998531;0,054255;1129,442871;238,438797;238,436295;239,480530;239,622269;239,561325;240,992920;227,107224;226,516037;226,842438;0,673666;0,703064;0,732953
2021/08/30;13:50:00; ;413,662964;414,405090;416,390472;415,741608;416,916260;418,826172;390,049164;390,954315;394,399933;26,046122;34,778278;21,712797;5,542915;45,074776;51,634789;39,229767;13,821330;18,221478;23,657663;16,327158;1,659837;0,701511;0,720109;0,694803; ; ; ;0,392722;7,401991;50,003563;14739,314453;19080,097656;19080,097656;25662,609375;14940,070313;19299,167969;25766,417969;0,988649;0,988649;0,998014;0,063122;1204,849976;239,170868;238,889816;240,435043;240,341461;240,230545;241,812180;226,412064;224,801056;227,410202;0,682653;0,726845;0,713281
2021/08/30;14:00:00; ;415,263550;415,170135;418,155121;418,668884;418,580231;421,297546;393,023193;392,961365;396,906586;27,440907;51,801125;19,727180;10,015416;66,624474;87,741646;57,957947;18,263281;17,839005;23,848206;14,051278;1,292709;0,715460;0,739103;0,707121;0,753242;0,786765;0,785224;0,470791;26,622665;50,010265;13852,423828;22972,681641;22972,681641;29612,806641;14081,335938;23202,191406;29914,669922;0,990108;0,990108;0,996348;0,085702;1969,333496;240,135422;239,397018;241,348801;242,204117;241,501617;243,033539;227,771835;226,214508;228,962326;0,695494;0,733894;0,725664
2021/08/30;14:10:00; ;416,350952;416,012482;418,708710;419,119598;418,823822;421,618011;392,979645;393,599609;397,516571;39,265564;33,608871;22,204582;7,002195;64,737915;55,058186;36,263222;15,009753;17,060640;22,068981;13,038299;2,843948;0,684038;0,758139;0,718194; ; ; ;0,406431;16,012081;49,989262;13767,449219;21299,593750;21299,593750;32822,304688;13991,383789;21480,345703;32948,402344;0,991585;0,991585;0,999246;0,038857;827,777039;240,767258;240,052414;241,495087;242,385345;241,579483;243,154541;227,911575;226,673553;227,986832;0,676889;0,720885;0,756111
